337043	Alphapapillomavirus 4
337054	Human papillomavirus type 88
338079	African green monkey simian foamy virus
338322	Human papillomavirus type 68a
338323	human papillomavirus 103
338324	human papillomavirus 97
338326	human papillomavirus 106
338327	human papillomavirus 102
338478	Macaque simian foamy virus
338605	Bat SARS coronavirus HKU3-2
338606	Bat SARS coronavirus HKU3-3
339558	Norovirus Hu/Hokkaido/28/1999/JP
339559	Norovirus Hu/Hokkaido/34B/2000/JP
339560	Norovirus Hu/Hokkaido/60/2001/JP
339561	Norovirus Hu/Hokkaido/74/2001/JP
339562	Norovirus Hu/Hokkaido/77/2001/JP
339563	Norovirus Hu/Hokkaido/82/2001/JP
339564	Norovirus Hu/Hokkaido/83/2001/JP
339565	Norovirus Hu/Hokkaido/86B/2001/JP
339566	Norovirus Hu/Hokkaido/87/2001/JP
339567	Norovirus Hu/Hokkaido/88/2001/JP
339568	Norovirus Hu/Hokkaido/90/2001/JP
339569	Norovirus Hu/Hokkaido/91/2001/JP
339570	Norovirus Hu/Hokkaido/92/2002/JP
339571	Norovirus Hu/Hokkaido/94/2002/JP
339572	Norovirus Hu/Hokkaido/96B/2002/JP
339573	Norovirus Hu/Hokkaido/109/2002/JP
339574	Norovirus Hu/Hokkaido/110/2002/JP
339575	Norovirus Hu/Hokkaido/111A/2002/JP
339576	Norovirus Hu/Hokkaido/112/2002/JP
339577	Norovirus Hu/Hokkaido/134/2003/JP
339578	Norovirus Hu/Hokkaido/139/2003/JP
339579	Norovirus Hu/Hokkaido/141/2003/JP
339580	Norovirus Hu/Hokkaido/146A/2003/JP
339581	Norovirus Hu/Hokkaido/157/2003/JP
339582	Norovirus Hu/Hokkaido/160/2003/JP
339583	Norovirus Hu/Hokkaido/182/2004/JP
339584	Norovirus Hu/Hokkaido/190/2004/JP
339585	Norovirus Hu/Hokkaido/203A/2004/JP
339586	Norovirus Hu/Hokkaido/211/2004/JP
339587	Norovirus Hu/Hokkaido/228/2004/JP
340017	Norovirus GIII
340018	Norovirus Bo/Newbury2/1976/UK
340093	Muju virus
340907	Papiine alphaherpesvirus 2
341053	Beilong virus
341594	Human calicivirus NV/GII/Avesta/1817/2002/SE
341595	Human calicivirus NV/GII/Bollnas/1999/SE
341596	Human calicivirus NV/GII/Boras/0082/2003/SE
341624	Human calicivirus NV/GII/Boras/0016/1998/SE
341626	Human calicivirus NV/GII/Malmo/5092/2002/SE
341831	Norovirus Hu/Kuenzelsau16836/2001/DE
341832	Norovirus Hu/Tauberbischofsheim14175/2001/DE
341833	Norovirus Hu/Mannheim61209/2001/DE
341834	Norovirus Hu/Sigmaringen4557/2001/DE
341835	Norovirus Hu/Loerrach5230/2001/DE
341836	Norovirus Hu/Waiblingen6509/2001/DE
341837	Norovirus Hu/Ravensburg12859/2001/DE
341838	Norovirus Hu/Tuebingen7827/2001/DE
341839	Norovirus Hu/Heilbronn4983/2001/DE
341840	Norovirus Hu/Tuebingen9261/2001/DE
341841	Norovirus Hu/Freudenstadt13147/2001/DE
341842	Norovirus Hu/Ravensburg6690/2001/DE
341843	Norovirus Hu/Offenburg726/02/DE/2002/DE
341844	Norovirus Hu/Offenburg2620/2002/DE
341845	Norovirus Hu/Waiblingen5141/2002/DE
341846	Norovirus Hu/Calw13843/2002/DE
341847	Norovirus Hu/Heidenheim3796/2002/DE
341848	Norovirus Hu/Karlsruhe892/2002/DE
341849	Norovirus Hu/RemsMurr3910/2002/DE
341850	Norovirus Hu/Ulm2451/2002/DE
341851	Norovirus Hu/Emmendingen13186/2002/DE
341852	Norovirus Hu/Calw5194/2002/DE
341853	Norovirus Hu/Ludwigsburg7563/2002/DE
341854	Norovirus Hu/Tuebingen4259/2002/DE
341855	Norovirus Hu/Emmendingen13848/2002/DE
341856	Norovirus Hu/Freiburg3308/2002/DE
341857	Norovirus Hu/Mannheim51912/2002/DE
341858	Norovirus Hu/Ludwigsburg0211/2002/DE
341859	Norovirus Hu/Loerrach840/2002/DE
341860	Norovirus Hu/Calw132712/2002/DE
341861	Norovirus Hu/Boeblingen13203/2002/DE
341862	Norovirus Hu/SchwaebischHall11120/2002/DE
341863	Norovirus Hu/Sigmaringen13187/2002/DE
341864	Norovirus Hu/Heidelberg13908/2002/DE
341865	Norovirus Hu/Ludwigsburg13253/2002/DE
341866	Norovirus Hu/Heidelberg13373/2002/DE
341867	Norovirus Hu/Loerrach11869/02/DE
341868	Norovirus Hu/Offenburg10550/2002/DE
341869	Norovirus Hu/Karlsruhe10567/2002/DE
341870	Norovirus Hu/Reutlingen1302/2002/DE
341871	Norovirus Hu/Reutlingen1402/2002/DE
341872	Norovirus Hu/Stuttgart02184/2002/DE
341873	Norovirus Hu/Goeppingen12959/2002/DE
341874	Norovirus Hu/Calw3453/2002/DE
341875	Norovirus Hu/Friedrichshafen8054/2002/DE
341876	Norovirus Hu/Boeblingen13295/2002/DE
341877	Norovirus Hu/Heilbronn2846/2002/DE
341878	Norovirus Hu/Stuttgart7528/2002/DE
341879	Norovirus Hu/Tauberbischofsheim6245/2002/DE
341880	Norovirus Hu/Reutlingen2844/2002/DE
341881	Norovirus Hu/Waldshut7877/2002/DE
341882	Norovirus Hu/Balingen633/2002/DE
341883	Norovirus Hu/Goeppingen4251/2003/DE
341884	Norovirus Hu/Groetzingen995/2003/DE
341885	Norovirus Hu/Leonberg1661/2003/DE
341886	Norovirus Hu/Calw2169/2003/DE
341887	Norovirus Hu/Emmendingen154/2003/DE
341888	Norovirus Hu/Ludwigsburg781/2003/DE
341889	Norovirus Hu/Villingen311/2003/DE
341890	Norovirus Hu/Mannheim1706/2003/DE
341891	Norovirus Hu/Rastatt724/2003/DE
341892	Norovirus Hu/Mannheim1265/2003/DE
341893	Norovirus Hu/Heidelberg1884/2003/DE
341894	Norovirus Hu/Calw2563/2003/DE
341895	Norovirus Hu/Aalen2506/2003/DE
341896	Norovirus Hu/Calw1452/2003/DE
341897	Norovirus Hu/Waiblingen26/2003/DE
341898	Norovirus Hu/Boeblingen2108/2003/DE
341899	Norovirus Hu/Ulm70/2003/DE
341900	Norovirus Hu/Sigmaringen687/2003/DE
341901	Norovirus Hu/WKDHaussach8968/2003/DE
341902	Norovirus Hu/Leonberg1098/2003/DE
341903	Norovirus Hu/Offenburg216/2003/DE
341904	Norovirus Hu/Esslingen5791/2003/DE
341905	Norovirus Hu/Waldshut5564/2003/DE
341906	Norovirus Hu/Villingen2309/2004/DE
341907	Norovirus Hu/Karlsruhe2527/2004/DE
341908	Norovirus Hu/Heilbronn2647/2004/DE
341909	Norovirus Hu/Offenburg4224/2004/DE
341910	Norovirus Hu/Balingen2573/2004/DE
341911	Norovirus Hu/Freudenstadt2011/2004/DE
341912	Norovirus Hu/Ludwigsburg1472/2004/DE
341913	Norovirus Hu/Mannheim2491/2004/DE
341914	Norovirus Hu/Friedrichshafen1104/2004/DE
341915	Norovirus Hu/Offenburg1155/2004/DE
341980	Human herpesvirus 3 strain Oka vaccine
342900	Human calicivirus NV/GII/Landskrona/0228/1998/SE
342901	Human calicivirus NV/GII/Linkoping/1999/0440/SE
342902	Human calicivirus NV/GII/Goteborg/1998/SE
342903	Human calicivirus NV/GII/Linkoping/0227/1997/SE
342904	Human calicivirus NV/GII/Ostersund/142501/1999/SE
342905	Human calicivirus NV/GII/Stockholm/82601/1999/SE
342906	Human calicivirus NV/GII/Malmo/1229/1999/SE
342907	Human calicivirus NV/GII/Mora/1999/SE
342908	Human calicivirus NV/GII/Ostersund/0983/1998/SE
342909	Human calicivirus NV/GII/Mora/1692/1997/SE
342910	Human calicivirus NV/GII/Falun/0019/1998/SE
342911	Human calicivirus NV/GII/Linkoping/1020/1998/SE
342912	Human calicivirus NV/GII/Kristinehamn/0938/2001/SE
342913	Human calicivirus NV/GII/Molndal/1651/1997/SE
342914	Human calicivirus NV/GII/Hudiksvall/0330/2000/SE
342915	Human calicivirus NV/GII/Malmo/0144/2000/SE
342916	Human Calicivirus NV/GII/Stockholm/2032/1999/SE
342917	Human calicivirus NV/GII/Linkoping/0538/2000/SE
342918	Human calicivirus NV/GII/Jonkoping/0026/2002/SE
342919	Human calicivirus NV/GII/Kristianstad/0553/2000/SE
342920	Human calicivirus NV/GII/Vaxjo/0394/2000/SE
342921	Human calicivirus NV/GII/Stockholm/0849/1997/SE
342922	Human calicivirus NV/GII/Stockholm/0551/2001/SE
342923	Human calicivirus NV/GII/Ludvika/1001/2002/SE
342924	Human calicivirus NV/GII/Boras/2076/2000/SE
342925	Human calicivirus NV/GII/Stockholm/0686/2001/SE
342926	Human calicivirus NV/GII/Norrkoping/0081/2002/SE
342927	Human calicivirus NV/GII/Falun/0036/2002/SE
342928	Human calicivirus NV/GII/Trollhattan/0847/2002/SE
342929	Human calicivirus NV/GII/Vaxjo/0157/1998/SE
342930	Human calicivirus NV/GII/Ljusdal/1251/1997/SE
342931	Human calicivirus NV/GII/Norrkoping/0575/2001/SE
342932	Human calicivirus NV/GII/Sandviken/1062/1997/SE
342933	Human calicivirus NV/GII/Kalmar/0220/1998/SE
342934	Human calicivirus NV/GII/Malmo/4708/2002/SE
342935	Human calicivirus NV/GII/Vara/1582/1997/SE
342936	Human calicivirus NV/GII/Uddevalla/0032/2002/SE
342937	Human calicivirus NV/GII/Solleftea/0898/2002/SE
342938	Human calicivirus NV/GII/Uppsala/0979/2002/SE
342939	Human calicivirus NV/GII/Stockholm/0736/2003/SE
343462	Human adenovirus 11p
343463	Human adenovirus 11a
343995	Norovirus Hu/Showa/1/05/JP
343996	Norovirus Hu/Tamagawa/1/05/JP
343997	Norovirus Hu/Tamagawa/2/05/JP
343999	Norovirus potato/Boeblingen/2003/DE
344000	Norovirus carrot/Offenburg/2004/DE
344193	Norovirus Hu/Minato/N1/6/99/JP
344194	Norovirus Hu/Minato/N1/10/99/JP
344195	Norovirus Hu/Minato/N1/33/99/JP
344196	Norovirus Hu/Minato/N1/14/99/JP
344584	Norovirus Hu/Yonaizawa/1/05/JP
344585	Norovirus Hu/Kawabe/1/05/JP
344586	Norovirus Hu/Minase/1/05/JP
344702	SARS coronavirus ZJ0301
344892	Norovirus Hu/GII/SH18/2005/CA
344893	Norovirus Hu/GII/SH19/2005/CA
344894	Norovirus Hu/GII/SH20/2005/CA
344895	Norovirus Hu/GII/SH23/2005/CA
344896	Norovirus Hu/GII/SH24/2005/CA
344897	Norovirus Hu/GII/SH25/2005/CA
344898	Norovirus Hu/GII/SH26/2005/CA
344899	Norovirus Hu/GII/SH27/2005/CA
344900	Norovirus Hu/GII/SH28/2005/CA
344901	Norovirus Hu/GII/SH29/2005/CA
344902	Norovirus Hu/GII/SH30/2005/CA
344903	Norovirus Hu/GII/SH31/2005/CA
344904	Norovirus Hu/GII/SH32/2005/CA
346046	Norovirus Hu/GI/Guadalajara/TD1
346047	Norovirus Hu/GI/Guadalajara/TD12
346048	Norovirus Hu/GI/Guadalajara/TD7
346049	Norovirus Hu/GI/Guadalajara/TD8
346050	Norovirus Hu/GII/Guadalajara/TDII1
347221	Norovirus Hu/GI/N9/2003/Irl
347222	Norovirus Hu/GI/GpN/2004/Irl
347223	Norovirus Hu/GII/N26/2003/Irl
347224	Norovirus Hu/GII/N36/2003/Irl
347225	Norovirus Hu/GII/N79/2004/Irl
347226	Norovirus Hu/GII/N97/2004/Irl
347227	Norovirus Hu/GII/N147/2004/Irl
347228	Norovirus Hu/GII/N162/2004/Irl
347229	Norovirus Hu/GII/N176/2004/Irl
347230	Norovirus Hu/GII/N189/2004/Irl
347231	Norovirus Hu/GII/N314/2004/Irl
347232	Norovirus Hu/GII/N390/2004/Irl
347233	Norovirus Hu/GII/N430/2004/Irl
347234	Norovirus Hu/GII/N438/2004/Irl
347235	Norovirus Hu/GII/N477/2004/Irl
347236	Norovirus Hu/GII/GpB/2004/Irl
347237	Norovirus Hu/GII/GpC/2004/Irl
347238	Norovirus Hu/GII/GpD/2004/Irl
347239	Norovirus Hu/GII/GpE/2003/4/Irl
347240	Norovirus Hu/GII/GpF/2004/Irl
347241	Norovirus Hu/GII/GpG/2004/Irl
347242	Norovirus Hu/GII/GpH/2003/4/Irl
347243	Norovirus Hu/GII/GpI/2004/Irl
347244	Norovirus Hu/GII/GpJ/2004/Irl
347245	Norovirus Hu/GII/GpK/2004/Irl
347246	Norovirus Hu/GII/GpL/2004/Irl
347247	Norovirus Hu/GII/GpM/2004/Irl
347536	Bat SARS CoV Rm1/2004
347537	Bat SARS CoV Rf1/2004
348013	Madrid virus
349342	Bat SARS coronavirus Rp1
349343	Bat SARS coronavirus Rp2
349344	Bat SARS CoV Rp3/2004
350036	Hantavirus JUN5-14
350831	Guarani P2 virus
350832	Guarani P1 virus
351047	Murine norovirus 2
351048	Murine norovirus 3
351049	Murine norovirus 4
351669	Measles virus strain Biken
351680	Measles virus genotypes and isolates
353145	SARS coronavirus ZJ02
354188	Norovirus Hu/NoV/Dover/2000/UK
355293	Norovirus Hu/NV/Hokkaido/135/2003/JP
355294	Norovirus Hu/NV/Hokkaido/127/2002/JP
355295	Norovirus Hu/NV/Hokkaido/47/2000/JP
355296	Norovirus Hu/NV/Hokkaido/44/2000/JP
355297	Norovirus Hu/NV/Hokkaido/118/2002/JP
355298	Norovirus Hu/NV/Hokkaido/130/2002/JP
355299	Norovirus Hu/NV/Hokkaido/183/2004/JP
355300	Norovirus Hu/NV/Hokkaido/186/2004/JP
355301	Norovirus Hu/NV/Hokkaido/192/2004/JP
355302	Norovirus Hu/NV/Hokkaido/194/2004/JP
355303	Norovirus Hu/NV/Hokkaido/198/2004/JP
355304	Norovirus Hu/NV/Hokkaido/222/2004/JP
355305	Norovirus Hu/NV/Hokkaido/231/2004/JP
355306	Norovirus Hu/NV/Hokkaido/284/2004/JP
355307	Norovirus Hu/NV/Hokkaido/286/2005/JP
355308	Norovirus Hu/NV/Hokkaido/300/2005/JP
355309	Norovirus Hu/NV/Hokkaido/306/2005/JP
355310	Norovirus Hu/NV/Hokkaido/307/2005/JP
355311	Norovirus Hu/NV/Hokkaido/322/2005/JP
355312	Norovirus Hu/NV/Hokkaido/332/2005/JP
356113	unclassified Hepatitis C virus
356114	Hepatitis C virus genotype 3
356115	Hepatitis C virus subtype 3k
356116	Hepatitis C virus (isolate nl96)
356386	Hepatitis C virus (isolate India)
356387	Hepatitis C virus subtype 2i
356388	Hepatitis C virus (isolate D54)
356390	Hepatitis C virus SA13
356391	Hepatitis C virus (isolate 6a33)
356410	Hepatitis C virus (isolate HC-G9)
356411	Hepatitis C virus JFH-1
356412	Hepatitis C virus (isolate JPUT971017)
356413	Hepatitis C virus (isolate BEBE1)
356414	Hepatitis C virus (isolate VAT96)
356415	Hepatitis C virus (isolate NZL1)
356416	Hepatitis C virus (isolate HCV-K3a/650)
356417	Hepatitis C virus (isolate JK049)
356418	Hepatitis C virus ED43
356419	Hepatitis C virus (isolate EUH1480)
356420	Hepatitis C virus (isolate EUHK2)
356421	Hepatitis C virus (isolate Th580)
356422	Hepatitis C virus (isolate VN235)
356423	Hepatitis C virus (isolate JK046)
356424	Hepatitis C virus (isolate VN004)
356425	Hepatitis C virus (isolate VN405)
356426	Hepatitis C virus subtype 3a
356427	Hepatitis C virus subtype 6g
356465	Hepatitis C virus subtype 6b
356466	Hepatitis C virus subtype 2k
356467	Hepatitis C virus subtype 6h
356468	Hepatitis C virus subtype 6d
356469	Hepatitis C virus subtype 6k
356494	Italian lapine rotavirus 30/96
356663	Xenotropic MuLV-related virus VP35
356664	Xenotropic MuLV-related virus VP42
357231	Murine norovirus
357355	Hepatitis C virus (isolate Tr Kj)
357488	Norovirus Hu/Saga/5424/03/JP
357490	Norovirus Hu/Maizuru/5017/04/JP
357492	Norovirus Hu/78/04/Ru
357772	Norovirus Hu/Taipei-73/04/TW
357773	Norovirus Hu/Taipei-82/04/TW
357774	Norovirus Hu/Taipei-93GI/04/TW
357775	Norovirus Hu/Taipei-1/04/TW
357776	Norovirus Hu/Taipei-11/04/TW
357777	Norovirus Hu/Taipei-24/04/TW
357778	Norovirus Hu/Taipei-32/04/TW
357779	Norovirus Hu/Taipei-33/04/TW
357780	Norovirus Hu/Taipei-52/04/TW
357781	Norovirus Hu/Taipei-53/04/TW
357782	Norovirus Hu/Taipei-57/04/TW
357783	Norovirus Hu/Taipei-63/04/TW
357784	Norovirus Hu/Taipei-69/04/TW
357785	Norovirus Hu/Taipei-70/04/TW
357786	Norovirus Hu/Taipei-76/04/TW
357787	Norovirus Hu/Taipei-78/04/TW
357788	Norovirus Hu/Taipei-81/04/TW
357789	Norovirus Hu/Taipei-84/04/TW
357790	Norovirus Hu/Taipei-91/04/TW
357791	Norovirus Hu/Taipei-93GII/04/TW
357985	Hepatitis C virus (isolate VT204)
357986	Hepatitis C virus (isolate VT316)
357987	Hepatitis C virus (isolate VT886)
357988	Hepatitis C virus (isolate VT887)
357989	Hepatitis C virus (isolate VT897)
357990	Hepatitis C virus (isolate VT898)
357991	Hepatitis C virus (isolate VT681)
359934	Norovirus Hu/GII/Nagano/2004/JP
359935	Norovirus Hu/GII/Yamaguchi/2005/JP
359936	Norovirus Hu/GII/Shizuoka/2005/JP
359937	Norovirus Hu/GII/Hokkaido/2004/JP
359938	Norovirus Hu/GII/Chiba/2004/JP
359939	Norovirus Hu/GII/Ehime/2005/JP
359940	Norovirus Hu/GII/Hiroshima/2005/JP
359941	Norovirus Hu/GII/Yamaguchi/2003/JP
359942	Human rotavirus A strain CMH222
361066	Norovirus Hu/G1/Hamburg CN/2005
361237	Norovirus Hu/Kunming/146/2004/China
362651	Human immunodeficiency virus type 1 (isolate YU2)
362652	Human immunodeficiency virus type 2 (isolate 7312A)
362784	Human parechovirus 4
363191	Coxsackievirus A19/22
364952	Norovirus Cor/Gunma/Jan-1/GII/2004/JP
364953	Norovirus Cor/Gunma/Jan-2/GII/2004/JP
364954	Norovirus Cor/Gunma/Feb-1/GII/2004/JP
364955	Norovirus Cor/Gunma/Feb-3/GII/2004/JP
364956	Norovirus Cor/Gunma/Feb-4/GII/2004/JP
364957	Norovirus Cor/Gunma/Feb-5/GII/2004/JP
364958	Norovirus Cor/Gunma/Mar-2/GII/2004/JP
364959	Norovirus Cor/Gunma/Apr-1/GII/2004/JP
364960	Norovirus Cor/Gunma/Apr-2/GII/2004/JP
364961	Norovirus Cor/Gunma/May-1/GII/2004/JP
364962	Norovirus Cor/Gunma/May-2/GII/2004/JP
364963	Norovirus Cor/Gunma/May-3/GII/2004/JP
364964	Norovirus Cor/Gunma/May-4/GII/2004/JP
364965	Norovirus Cor/Gunma/Jun-1/GII/2004/JP
364966	Norovirus Cor/Gunma/Jun-2/GII/2004/JP
364967	Norovirus Cor/Gunma/Jul-1/GII/2004/JP
364968	Norovirus Cor/Gunma/Jul-2/GII/2004/JP
364969	Norovirus Cor/Gunma/Jul-3/GII/2004/JP
364970	Norovirus Cor/Gunma/Jul-4/GII/2004/JP
364971	Norovirus Cor/Gunma/Aug-1/GII/2004/JP
364972	Norovirus Cor/Gunma/Aug-2/GII/2004/JP
364973	Norovirus Cor/Gunma/Oct-1/GII/2004/JP
364974	Norovirus Cor/Gunma/Oct-2/GII/2004/JP
364975	Norovirus Cor/Gunma/Oct-3/GII/2004/JP
364976	Norovirus Cor/Gunma/Nov-2/GII/2004/JP
364977	Norovirus Cor/Gunma/Dec-1/GII/2004/JP
364978	Norovirus Cor/Gunma/Dec-2/GII/2004/JP
364979	Norovirus Cor/Gunma/Dec-3/GII/2004/JP
364980	Norovirus Cor/Gunma/Dec-4/GII/2004/JP
364981	Norovirus Hu/Gunma/1/GII/JP
364982	Norovirus Hu/Gunma/2/GII/JP
364983	Norovirus Hu/Gunma/6/GII/JP
364984	Norovirus Cor/Gunma/Jan-1/GI/2004/JP
364985	Norovirus Cor/Gunma/Jan-2/GI/2004/JP
364986	Norovirus Cor/Gunma/Feb-2/GI/2004/JP
364987	Norovirus Cor/Gunma/Feb-3/GI/2004/JP
364988	Norovirus Cor/Gunma/Feb-5/GI/2004/JP
364989	Norovirus Cor/Gunma/Mar-1/GI/2004/JP
364990	Norovirus Cor/Gunma/Apr-3/GI/2004/JP
364991	Norovirus Cor/Gunma/Apr-4/GI/2004/JP
364992	Norovirus Cor/Gunma/May-1/GI/2004/JP
364993	Norovirus Cor/Gunma/May-3/GI/2004/JP
364994	Norovirus Cor/Gunma/May-4/GI/2004/JP
364995	Norovirus Cor/Gunma/Jun-2/GI/2004/JP
364996	Norovirus Cor/Gunma/Oct-2/GI/2004/JP
364997	Norovirus Cor/Gunma/Nov-1/GI/2004/JP
364998	Norovirus Cor/Gunma/Nov-2/GI/2004/JP
364999	Norovirus Cor/Gunma/Dec-1/GI/2004/JP
365000	Norovirus Cor/Gunma/Dec-2/GI/2004/JP
365001	Norovirus Cor/Gunma/Dec-3/GI/2004/JP
365002	Norovirus Cor/Gunma/Dec-4/GI/2004/JP
365003	Norovirus Cor/Gunma/Dec-5/GI/2004/JP
365004	Norovirus Hu/Gunma/3/GI/JP
365005	Norovirus Hu/Gunma/4/GI/JP
365006	Norovirus Hu/Gunma/5/GI/JP
367759	Norovirus Hu/0672HA/2004/NL
367979	Norovirus Hu/GII/Shandong/TR92/China
367980	Norovirus Hu/GII/Shandong/TQ8/China
367981	Norovirus Hu/GII/Shandong/TQ24/China
367982	Norovirus Hu/GII/Shandong/TQ33/China
367983	Norovirus Hu/GII/Shandong/TT40/China
367984	Norovirus Hu/GII/Shandong/TT50/China
367985	Norovirus Hu/GII/Shandong/TT138/China
367986	Norovirus Hu/GII/Shandong/TT147/China
367987	Norovirus Hu/GII/Shandong/TT197/China
367988	Norovirus Hu/GII/Shandong/TQ3/China
367989	Norovirus Hu/GII/Shandong/TQ36/China
367990	Norovirus Hu/GII/Shandong/TT7/China
367991	Norovirus Hu/GII/Shandong/TT19/China
367992	Norovirus Hu/GII/Shandong/TR28/China
367993	Norovirus Hu/GII/Shandong/TT62/China
367994	Norovirus Hu/GII/Shandong/TT66/China
367995	Norovirus Hu/GII/Shandong/TT99/China
367996	Norovirus Hu/GII/Shandong/TR86/China
367997	Norovirus Hu/GII/Shandong/TR88/China
367998	Norovirus Hu/GII/Shandong/TT37/China
367999	Norovirus Hu/GII/Shandong/TT89/China
368000	Norovirus Hu/GII/Shandong/TT170/China
368009	Norovirus Hu/GG1-2/Berlin/90405.04-1-BA1/2004/DE
368010	Norovirus Hu/GG1-2/Berlin/90961.04-2-BA1/2004/DE
368011	Norovirus Hu/GG1-4/Berlin/92617.04-3-BA2/2004/DE
368012	Norovirus Hu/GG1-4/Berlin/92672.04-4-BA2/2004/DE
368013	Norovirus Hu/GG1-4/Berlin/92674.04-5-BA2/2004/DE
368014	Norovirus Hu/GG1-2/Berlin/91568.04-6-BA3/2004/DE
368015	Norovirus Hu/GG1-2/Berlin/91192.05-7-BA3/2004/DE
368016	Norovirus Hu/GG1-2/Berlin/90068.04-8-BA4/2004/DE
368017	Norovirus Hu/GG1-4/Berlin/91568.04-6-BA3/2004/DE
369918	Norovirus Hu/GII/Nucci/2005/CO/US
369957	Norovirus Hu/GII/NFL26-2VR7/03-2005/CAN
369966	Norovirus Hu/OsakaNI/2004/JP
370037	Norovirus Hu/Guangzhou/NVgz01/CHN
370128	Influenza A virus (A/Northern Territory/60/1968(H3N2))
370519	Influenza A virus (A/New York/599/1996(H3N2))
370522	Influenza A virus (A/New York/602/1996(H3N2))
370529	Human rotavirus P[8]
370531	Human rotavirus G9 strain HFF16
370532	Human rotavirus strain HFF14
370533	Human rotavirus HFF10 P[4]
370534	Human rotavirus strain HFF9
370535	Human rotavirus G3 strain HFF7
370814	Norovirus Hu/Osaka/337/04/JP
370815	Norovirus Hu/Osaka/840/04/JP
370816	Norovirus Hu/Osaka/36/05/JP
370817	Norovirus Hu/Osaka/724/04/JP
370818	Norovirus Hu/Osaka/189/04/JP
370819	Norovirus Hu/Osaka/177/04/JP
370820	Norovirus Hu/Osaka/786/04/JP
370821	Norovirus Hu/Osaka/49/05/JP
370822	Norovirus Hu/Osaka/52/05/JP
370823	Norovirus Hu/Osaka/61/05/JP
370824	Norovirus Hu/Osaka/101/05/JP
370825	Norovirus Hu/Osaka/110/05/JP
370826	Norovirus Hu/Osaka/133/05/JP
370827	Norovirus Hu/Osaka/137/05/JP
370828	Norovirus Hu/Osaka/146/05/JP
370829	Norovirus Hu/Osaka/161/05/JP
370830	Hantaan virus Q32
370849	Norovirus NV/GII/Yamaguchi21/2004/JP
370850	Norovirus NV/GII/Yamaguchi25/2005/JP
370851	Norovirus NV/GII/Yamaguchi13/2005/JP
370852	Norovirus NV/GII/Yamaguchi9/2003/JP
370853	Norovirus NV/GII/Yamaguchi17/2003/JP
370854	Norovirus NV/GII/Yamaguchi18/2004/JP
370855	Norovirus NV/GII/Shizuoka31/2005/JP
370856	Norovirus NV/GII/Chiba1/2004/JP
371083	Norovirus Hu/GII/VN10/2002/VNM
371084	Norovirus Hu/GII/VN190/2002/VNM
371085	Norovirus Hu/GII/VN207/2003/VNM
371086	Norovirus Hu/GII/VN3/2002/VNM
371087	Norovirus Hu/GII/VN433/2003/VNM
371088	Norovirus Hu/GII/VN799/2003/VNM
371089	Norovirus Hu/GII/VN800/2003/VNM
371090	Norovirus Hu/GII/VN862/2003/VNM
371091	Norovirus Hu/GII/VN915/2003/VNM
371092	Norovirus Hu/GII/VN981/2003/VNM
371094	Chikungunya virus strain S27-African prototype
371095	Chikungunya virus strain Senegal 37997
371096	Chikungunya virus strain Nagpur
371735	Norovirus Hu/GII/Goulburn Valley G5175 A/1983/AUS
371736	Norovirus Hu/GII/Goulburn Valley G5175 B/1983/AUS
371737	Norovirus Hu/GII/Goulburn Valley G5175 C/1983/AUS
372227	Norovirus Hu/GI/8014/2004/BRA
372228	Norovirus Hu/GII/8618/2004/BRA
372229	Norovirus Hu/GII/8632/2004/BRA
372230	Norovirus Hu/GII/8211/2004/BRA
372231	Norovirus Hu/GII/9740/2004/BRA
372232	Norovirus Hu/GII/10076/2004/BRA
372233	Norovirus Hu/GII/10079/2004/BRA
372234	Norovirus Hu/GII/7886/2004/BRA
372235	Norovirus Hu/GII/8040/2004/BRA
372236	Norovirus Hu/GII/8187/2004/BRA
372237	Norovirus Hu/GII/8405/2004/BRA
372238	Norovirus Hu/GII/8489/2004/BRA
372239	Norovirus Hu/GII/8740/2004/BRA
372240	Norovirus Hu/GII/9475/2004/BRA
372241	Norovirus Hu/GII/9546/2004/BRA
372242	Norovirus Hu/GII/10015/2004/BRA
372243	Norovirus Hu/GII/10070/2004/BRA
372244	Norovirus Hu/GII/8619/2004/BRA
372245	Norovirus Hu/GII/8626/2004/BRA
372246	Norovirus Hu/GII/9739/2004/BRA
372247	Norovirus Hu/GII/9275/2004/BRA
372248	Norovirus Hu/GII/9491/2004/BRA
372249	Norovirus Hu/GII/9547/2004/BRA
372250	Norovirus Hu/GII/8169/2004/BRA
372251	Norovirus Hu/GII/8193/2004/BRA
372252	Norovirus Hu/GII/8198/2004/BRA
372253	Norovirus Hu/GII/8165/2004/BRA
372254	Norovirus Hu/GII/8195/2004/BRA
372586	Norovirus Hu/GI/ICB1159/1996/Brazil
372587	Norovirus Hu/GII/ICB1200/1996/Brazil
372588	Norovirus Hu/GII/ICB1207/1996/Brazil
372589	Norovirus Hu/GII/ICB1208/1996/Brazil
372590	Norovirus Hu/GI/ICB1230/1996/Brazil
372591	Norovirus Hu/GII/ICB1235/1996/Brazil
372592	Norovirus Hu/GII/ICB1241/1996/Brazil
372593	Norovirus Hu/GII/ICB1244/1996/Brazil
372594	Norovirus Hu/GII/ICB1248/1996/Brazil
372595	Norovirus Hu/GII/ICB1257/1996/Brazil
372596	Norovirus Hu/GII/ICB1258/1996/Brazil
372597	Norovirus Hu/GII/ICB1261/1996/Brazil
